"","GSM2183532_NTak_LBOV_Ext_Biopsy_ATR10_HG133_2-a1.CEL.gz","GSM2183533_NTak_LBOV_Ext_Biopsy_ATR11_HG133_2-a1.CEL.gz","GSM2183534_NTak_LBOV_Ext_Biopsy_ATR18_HG133_2-a1_2.CEL.gz","GSM2183535_NTak_LBOV_Ext_Biopsy_ATR9_HG133_2-a1.CEL.gz","GSM2183536_NTak_LBOV_Ext_Biopsy_ATR9_2_HG133_2-a1.CEL.gz","GSM2183537_NTak_LBOV_Ext_Biopsy_2005scoop30_HG133_2-a1.CEL.gz","GSM2183538_NTak_LBOV_Ext_Biopsy_2005scoop37_HG133_2-a1.CEL.gz","GSM2183539_NTak_LBOV_Ext_Biopsy_2000HSOA10_HG133_2-a1.CEL.gz","GSM2183540_NTak_LBOV_Ext_Biopsy_2003OA11_HG133_2-a1.CEL.gz","GSM2183541_NTak_LBOV_Ext_Biopsy_2003OA12_HG133_2-a1.CEL.gz","GSM2183542_NTak_LBOV_Ext_Biopsy_2003OA17_HG133_2-a1.CEL.gz","GSM2183543_NTak_LBOV_Ext_Biopsy_2003OA18_HG133_2-a1.CEL.gz","GSM2183544_NTak_LBOV_Ext_Biopsy_2005scoop32_HG133_2-a1.CEL.gz","GSM2183545_NTak_LBOV_Ext_Biopsy_2005scoop36_HG133_2-a1.CEL.gz","GSM2183546_NTak_LBOV_Ext_Biopsy_2006scoop48_HG133_2-a1.CEL.gz","GSM2183547_NTak_LBOV_Ext_Biopsy_LUMC3_HG133_2-a1.CEL.gz","GSM2183548_NTak_LBOV_Ext_Biopsy_LUMC59_HG133_2-a1.CEL.gz"
"1552337_s_at",4.2717099570301,4.46267748817779,4.22669582017655,4.19823951938751,3.74530662061781,4.19823951938751,4.19823951938751,4.19823951938751,4.10131231581134,4.15114747013789,4.19823951938751,4.16189265836849,4.10063769952488,3.89653872933634,4.19297858889015,4.83418754672323,4.7257101405491
"1552338_at",3.97325276725168,3.9223393113549,3.94559960621839,3.88036335835757,3.9692299387933,5.0025529752452,4.15814136104002,3.9456329768626,3.98649658464798,3.97998646430225,4.11655007897457,3.91126005720105,4.14376213505655,3.97998646430225,4.06707116896173,3.93692932643852,4.61277341888028
"1552340_at",3.89435836411566,4.03559752241711,3.9626515305962,4.29640064287473,4.05207783326711,4.66207276713027,3.98713878988698,4.19782817573837,3.9626515305962,3.76005538731566,3.9626515305962,3.65881423418572,4.19017804391111,4.1015913439757,3.79989484359895,4.24533283337338,3.40089413917681
"1552343_s_at",4.99435165427456,4.7896008920064,4.71401813938269,4.69034214380493,4.68838364019739,5.22362101562722,5.42489251369658,4.58831676722878,4.57912592428912,4.3261590624128,4.58847494798287,4.69034214380493,4.85895311556996,4.68679896804549,4.59458582129773,4.50408438061107,4.17296921646378
"1552344_s_at",5.69284130337201,4.94326068980218,4.26449066453431,3.52686512928305,3.66418118769594,3.61362743634518,3.60784112494316,3.77361562176487,3.86874312953249,4.08474584730821,3.84536819944649,4.04722434837406,3.8096532626674,3.6869295904974,5.57851644834288,3.48005555025595,4.6418995152923
"1552347_at",6.37896901676771,6.43243657690862,6.4596757854188,6.41789519800579,6.80091513610148,6.53947346572669,6.73608454042991,7.05406271809856,6.6446159815143,7.0164237512453,7.21753938551329,6.94647151851822,6.42713361033214,6.79843304265103,6.12503992143812,6.30360588664549,7.58056095658314
"1552348_at",5.04751203815558,5.12322366628695,4.82603525497949,4.93767280424188,5.10917008652169,5.58678703948317,5.25282158734141,5.1391058018766,5.04099133324238,4.68177581266185,4.75113967210921,4.87286964243382,5.81648256774756,4.94769386275228,4.96046192855811,5.63905687445775,4.84591500099913
"1552349_a_at",4.40362495025868,4.11584192072147,4.16223635055979,4.25940818349445,4.16878739360402,4.36372411901987,4.19862430799411,4.19199678110312,4.17563613679488,3.99571646085228,4.25512783595591,3.87000942805839,4.3253580481578,4.19199678110312,4.19199678110312,4.29526080528556,4.177650828483
"1552354_at",5.81560294084083,6.04394313343059,5.36712762387248,5.4076148761694,5.79622232054814,6.35797574888401,5.96797444270009,5.27848165892849,5.57419977852336,5.10336369302943,5.1615210577717,5.26240687646428,6.76977308553366,5.0000769282462,6.20573292457412,9.07468704179608,4.82028762378111
"1552355_s_at",4.75537542715471,5.06145204651826,4.73396141560322,4.95126732503253,4.93176685966418,5.23345091783792,4.75727357400664,5.02844457365977,5.02278531618398,4.763485691192,4.74793033120606,4.81890273856161,4.94386708799931,5.06449396068304,4.82640539152548,5.26083707659016,4.63768765625019
"1552359_at",3.54143596979467,3.54841925274762,3.06960180062938,3.08940055100957,3.13034465519895,3.09181082381393,3.11248258050781,3.0485493114401,3.20582488880887,3.13205019701928,3.20059093710129,3.22637546408879,2.92995286520199,3.15617557089481,3.51912995645557,3.1333608830738,3.08951843568026
"1552360_a_at",4.65336959183317,4.72411414405032,4.55036765301872,4.69335906719276,4.78610822943541,4.76798452752366,4.84407868765773,5.12818520007635,4.9756089936929,5.45501961998644,5.40637632466223,5.13124707858921,5.25950748135811,4.89150765320439,4.90860430506637,4.61813212231,5.15015404576435
"1552362_a_at",6.71349262731931,6.60449393490647,6.03657490046769,6.10793203312834,6.78795628571492,6.43576097642274,6.91857933929347,6.45517343905378,5.84555773206923,6.16801236901163,6.07267300947332,6.3722598906745,5.8943623252971,6.65506505544016,6.52712796912773,6.11104649064355,6.58161744442248
"1552364_s_at",4.59505698002863,4.4972176167017,4.27777679195117,4.22363683171881,4.17673007495336,4.02856286751527,4.07307590907755,3.85996764004825,4.32230909682893,4.1841169240742,4.57452167389354,4.48250368989862,3.75220208870661,4.32230909682893,4.90323178048773,4.52279431783949,4.32230909682893
"1552365_at",3.45015410842563,3.25353411493554,4.8501940792579,3.74068188623985,4.27520462413257,3.11787349208121,4.26559629912288,3.79741588846492,4.1465813785779,5.55384336853703,4.0508507112066,4.64072598110484,3.60351588448289,3.71741222984749,3.90144905420498,3.21293170930816,3.64888240090964
"1552367_a_at",3.30858982893622,3.31432094382254,3.83392759647699,3.38940261301427,3.68368120956745,3.36119563478462,3.42701288526583,3.83367385801657,3.33831871585784,3.45502753131127,3.48879423172623,3.37021074206233,3.3333889776253,3.24217047683739,3.4174714044426,3.38940261301427,3.36523422772004
"1552368_at",3.87000942805839,3.73147687003598,3.60359018883213,3.90887799866839,3.898298151538,4.20299203942646,3.85212334176785,4.05929936152774,3.93931476010582,3.71161965251852,3.95346554886893,3.74171061264994,3.98743664796729,4.10233527986229,3.66329050889755,3.89948437094304,3.71825232726917
"1552370_at",4.28338291559085,4.06058114527222,4.8742602232613,4.73453722727697,4.49130627380428,3.78928519789637,4.18466875884336,3.61613367163484,4.3261590624128,4.1977855575848,3.95963269375795,5.04648031223877,4.06014171493839,3.87778803264363,4.37822209945593,4.15027397162442,5.31819347081712
"1552372_at",2.92607598831619,2.97279810697022,3.00162447859777,2.69837117460463,3.03165549515762,2.84801277202995,3.13226376142045,3.08385441628672,2.97349516725354,3.01390376139542,3.15294175221548,3.04906932552033,2.88932085408145,3.01767559419609,3.04611789536462,3.00745389721231,2.91766524541628
"1552373_s_at",3.04571372379587,3.00345814818049,2.97230371793615,3.03556376549994,3.16553742952094,2.98504487490044,2.79877379037008,3.27537248303363,2.9943423574267,2.8956092032211,3.14580424828247,2.84034605034281,2.89068406247801,3.08747468268643,2.87200149081213,2.97012429517111,2.88126707846917
"1552375_at",4.71452433111022,4.8941476466149,4.95986204374855,5.1433531547484,5.00911491608816,5.12612627406852,5.44005806202645,5.70236719823003,5.64661798589558,5.57698863896994,5.85268660424233,5.7336925695839,5.30505255737019,5.57454765923032,5.13361921721667,5.47597784720505,5.83004414987329
"1552377_s_at",6.41016258997857,6.10726168766642,5.98991038360928,5.90879251005471,6.14834888518262,6.36904115685021,6.05204115932396,6.50947379358982,6.0454392789758,6.10726168766642,5.91097262550313,5.73630702069799,6.37078891779857,6.33313124950462,6.04653038642248,6.44721032028141,5.77602159621206
"1552378_s_at",3.81818363410824,3.86670283174537,3.76812062725261,3.60380596758385,3.81879568187401,3.68863283557205,3.85246252771844,3.79545033722126,3.64212974618606,3.65207631301863,3.65072802113672,3.59406803963166,4.16400949165822,3.55083515988869,3.68651943294798,3.93139182683259,4.20533592599204
"1552379_at",2.76901425534669,2.9186082961755,2.65701779346712,2.95935111908951,2.99011923506944,2.83239915293464,2.96805977578897,2.69281886630099,2.83459527764467,2.76178543592336,2.77491275504424,2.85813945949199,3.02362854783375,2.8039428521456,2.7636715943159,3.36997191638473,2.84572692274402
"1552381_at",3.25702251648098,3.11514824724589,3.30447715553944,3.22553070456568,3.22553070456568,3.24616057043773,3.22553070456568,3.23318083639294,3.23036540761193,3.15120556625714,3.14331572005108,3.17944111182162,3.2538102737873,3.4488382315945,3.06277401756843,3.66206114225272,3.26082943358522
"1552383_at",6.45033259137782,7.33918281632074,6.63670963989149,6.67345902491042,6.50350883772482,7.31164911951783,6.35241574530814,6.77989460081127,6.32191690067341,5.81334544065135,6.13034140859232,5.9180361790296,6.80664375682562,6.4947572746084,6.50350883772482,7.22173274122339,6.32060059546335
"1552384_a_at",5.14387351572104,5.26120863025285,5.29330181941539,5.3113832565994,5.11454753422438,5.58720900889761,5.08986039143356,5.38891737536071,5.08844357090239,4.84164271859244,5.0239484949789,5.07442463169176,5.15688100375126,5.34254372118315,5.03943252337102,5.13946079109948,4.89564868513252
"1552386_at",3.14231290189189,2.964909693571,3.54103521969758,2.94721945381406,3.07847696508575,3.24574129758103,2.89336351248683,3.03418104324368,3.52902224155206,4.39108997785537,3.02602158486388,3.72008071506754,3.31077575599277,3.25401936717171,3.18454463492993,3.13422243601893,3.46107180309792
"1552388_at",6.17875751320427,6.53025680939297,7.66558154545528,8.05532649543044,7.31159012429564,6.7420412830518,7.75072319718682,5.85534078509324,6.50773554410383,8.81831380999402,9.20508183816766,9.08136106894124,6.21790124495361,6.79568916146936,6.38706792542923,6.32779338897128,6.0542100253497
"1552389_at",3.09641113962934,3.2396146102924,3.13597605905738,3.32643845612732,3.13102365102216,3.21162854963345,3.18729813799319,3.00246235576906,3.16750957125014,2.94571067600173,2.94722766294249,3.05107937412881,3.12168436189968,3.0920441955875,3.41282567928928,3.36601982320376,3.43462076181964
"1552390_a_at",3.18269737817244,3.08632811011247,3.16853096664066,3.09595767681179,3.27069543426289,3.06174400161388,3.08252175066906,3.00397959098278,3.0871738854716,3.04352555773551,3.05547351765173,2.98826240485722,3.10537370163097,3.06115751461164,3.13263827817531,2.99237665184215,3.21111599488051
"1552391_at",3.89444800478251,4.40659226262969,4.04181889643458,4.48356223821466,3.89444800478251,3.85986935938437,3.80134475494244,3.78325226688588,3.6830249620445,3.69678119149008,4.04449633865706,3.83588239472111,3.74034713383251,3.96018792316649,3.86532026988679,4.58167813016668,3.62577931767166
"1552393_at",3.2051359587379,3.24963791949209,3.17463174067564,3.28129695258152,3.12592915619183,3.31116616154061,3.45025631266162,3.08609808295085,3.24898854947997,3.17591082571495,3.23442226161944,3.30102623157223,3.52269829346544,3.22418645696441,3.37590922910484,3.25787388630652,3.19217280081821
"1552394_a_at",3.35086533640652,3.36162480065253,3.26370228322889,3.26453132260082,3.06347479416157,3.57035749317921,3.19957280072866,3.46006524052344,3.30197185483883,3.25081768086862,3.31243890305216,3.43789601920264,3.23687291083586,3.40458761439215,3.15647584350159,3.00031211037869,3.44200427043988
"1552395_at",7.00505434562936,6.74236323228896,6.43705108062593,6.21687063421763,6.77260657278438,8.14647248356542,7.67123026278689,6.39679644349702,6.81300833897178,6.25845475722516,6.51136309404585,6.59178539794755,7.24674043435291,6.818579557913,6.77715610124465,6.85669728345456,6.51907961603727
"1552396_at",4.55312517656096,4.69252416602274,4.30979847181853,4.48937326684368,4.13497178056453,5.03234840372304,4.382310818289,4.38636474739197,4.44501156114696,3.96687159239152,4.29873198897721,4.23933500634832,4.60161546376302,4.50752474517784,4.33734191253588,4.38636474739197,4.18394050849427
"1552398_a_at",3.40147589265528,3.60449405855284,4.61625492780016,3.870238846589,4.08885463114394,4.53477686247475,3.89271585050734,4.32156210567427,6.2392511155821,3.69019111168118,4.17446166667059,5.03490575650988,4.1902278264592,3.84229147962046,3.47329606360031,6.21055175156588,3.46465653884128
"1552399_a_at",3.43372672977954,3.59164256702982,3.42171284662935,3.47272760387653,3.15530435669498,3.40687595579224,3.49067337817348,3.28509950569426,3.34192953114516,3.36436538921114,3.30117342342462,3.13691780700649,3.5389130419443,3.29932413572273,3.3612596500143,3.51585540918903,3.93405162313223
"1552400_a_at",4.86524597533206,4.45447495058461,3.65093868734902,3.95119219583109,3.85601191451459,4.48760020481724,3.89626896546274,3.94437489395656,3.9837425238195,4.06980441808395,3.80514410761239,3.64010186731982,3.95119219583109,4.28012466146641,4.488617135748,3.77149077287984,3.83779138421921
"1552401_a_at",3.82664303109375,3.736216995119,3.71290483671558,3.79857423966542,3.95039288257021,3.91301571836384,3.68192379974641,3.63455093866335,3.8294987581023,3.5724964447624,3.81633677338399,3.61268820974651,3.84926407235621,3.93883352346682,3.65299413624621,3.8363509163938,3.68073210055157
"1552402_at",4.43410383799298,4.83073356605356,3.25278891689751,3.30566751037575,3.51224285876083,3.77149077287984,3.97798004875452,3.5826572266029,3.40014881719827,3.3210169481552,3.50597577529749,3.40354418473202,3.69796234873544,3.51091646368068,3.74806625930109,3.69228985707081,3.57075637238706
"1552405_at",4.12899770347357,4.19687706549457,4.16905406542913,4.21342727076684,4.13587944438464,4.44767283869799,4.33231073629222,4.07752481192105,3.97124862136817,3.91589299131117,4.00386431781151,3.66842643404848,4.18256575217382,4.16241251351966,4.46437123108356,4.1400907917195,4.42342298287359
"1552408_at",3.42442510816916,3.33602339758124,3.28689630655812,3.25200683621036,3.19808266782061,3.57947383510578,3.46743225617376,3.35390099518465,3.3311468704007,3.41923892300668,3.25254814708591,3.1348814625363,3.42174325474406,3.32766623649124,3.21122104612321,3.40029711817,3.18655781195975
"1552409_a_at",5.57640111872894,5.85635642381097,5.93556096710457,5.37790650937749,5.76357612666674,6.0458937170183,5.92482090926051,5.74535218837338,5.60240064623459,4.96817059971607,5.06329988725586,5.56282272036543,5.27561650008148,5.41475353616462,5.71035024975261,5.92482090926051,5.33779132538926
"1552410_at",4.05114730066036,3.94764182567874,3.94764182567874,3.94764182567874,3.63561716103801,4.1546781472243,3.62220858688694,3.98947154691935,3.75608253468058,3.90233912624641,3.83373622236179,3.86840180026918,3.89525665894218,4.04145590901583,3.79070754227611,4.04105230182383,3.87671131217903
"1552411_at",5.83933080458605,5.74688845888229,6.2114604681631,6.16219141965801,6.96722958961291,7.02381482789754,6.2114604681631,6.91940859619173,6.51559797194389,6.11507388050428,6.09715039331488,5.77906563071922,6.65727748669318,6.80492798046625,5.11523520810763,5.11896363295717,6.14408696148679
"1552412_a_at",3.694396052055,3.78469777136718,3.57577044895766,3.86334686638873,3.82000907849616,3.84655944227533,3.65827363922316,3.59799683181406,3.51844574615622,3.65827363922316,3.70107619160012,3.54841925274762,3.65711197422747,3.73901408903943,3.65507925291315,3.45231690829506,3.58342864501469
"1552414_at",3.48731614576139,3.86629532715607,3.5384986767989,3.76629088476053,3.87705665479349,3.90479232267742,3.49056057524789,3.8508995582155,3.68531079860701,3.24506464693181,3.60093215745314,3.3632087240682,4.01996430630773,3.92043171332076,3.32442705981935,4.14253047478085,3.39086713583315
"1552415_a_at",3.64074006670573,3.9572181338778,4.15237555090927,4.12068730439553,3.79823753851408,3.48049760054905,3.62419078848723,3.72873006202691,3.86916525640802,3.50671587623204,3.67181739954633,3.5478785715018,3.81462250444581,3.76014174837765,3.75321421341914,3.88517188101248,3.70815000898788
"1552417_a_at",4.3997193692752,4.01076618238547,3.80339214273409,3.50541230809517,3.57069748589988,3.67298705207124,3.76815960219001,3.43866783575359,3.6644664713226,3.57209475503747,3.51531396244736,3.48361004781682,3.49355364236834,3.46367879240465,4.54390983958785,3.43392952243217,4.50186994938288
"1552418_at",4.66259112884471,4.29369533645205,4.28411480469639,4.62575206536904,4.25656917844495,4.75666785303931,4.15463276207317,4.69917560460517,4.56467219837613,4.32860822146324,4.33155965161895,4.18173098334154,4.31730850476729,4.53969395107348,4.5846350378215,4.03420280911897,3.93581082487103
"1552419_s_at",6.61546203371806,6.92766654328407,6.59694240993428,6.90518826841468,6.50350883772482,6.8843313555282,6.64071419734984,6.59419382744971,6.19548070120118,6.03381850698108,6.06456789277504,5.77928549724326,6.5520488764157,6.21779209280811,6.50350883772482,6.8843313555282,5.74689882394407
"1552421_a_at",3.29550852701081,3.51388713349127,3.32078174928114,3.42777263775682,3.13939986691595,3.57546391682611,3.30378659660149,3.21407399347742,3.39412794766094,3.05547351765173,3.15262716694988,3.19835496508871,3.38455503623757,3.15485536012147,3.28573949952113,3.37447669375675,3.39007401855797
"1552422_at",5.32665015590239,6.4156196608869,6.00286735588298,6.37606463644709,5.81889220081228,5.8493961671367,5.81437900004446,5.67592821232591,5.66143650544502,5.82800666751031,5.86169001901098,5.70387441198384,5.53126899439018,5.29373601227566,5.75659844489093,6.60797127554545,6.57360723854221
"1552423_at",4.6418177256351,4.65164657887581,4.62279401192946,4.69852386530943,5.14556490184734,4.65164657887581,4.95939241571912,4.78134654186774,4.59100720523328,4.44868977688574,4.67322452684945,4.54167257921778,5.01861153890111,4.56501923380614,4.75933431416747,4.49959349117186,4.47019989318888
"1552424_at",3.52058113189649,3.87772106796726,3.36557681012008,3.41397556132203,3.26111359586805,3.57710012958072,3.49950864286673,3.37737766123343,3.19072112872471,3.05547351765173,3.47540904903601,3.17361802507264,3.31941710197673,3.15583822671998,3.5003403709145,3.644183914467,3.31518951672503
"1552425_a_at",3.28029633689277,3.50597577529749,3.6424891607565,3.44863831769075,3.03847006143609,3.79211920533699,2.94299784088029,3.52102985325384,3.4986626398834,3.26576064892738,3.30936243430539,3.58883426292156,3.39149564735842,3.42500213473991,3.70063875541053,3.5964836509577,3.46341793775681
"1552426_a_at",9.16895823459372,8.75913801950828,9.20547924820843,9.25689293441111,9.20141124569291,8.26778112152958,8.88328095150025,9.78410520784962,9.81813422458403,9.75629199495036,9.82856108704968,9.99410933149218,8.76636967797019,9.54755948761721,9.40119935934287,8.34928469639725,10.864393222495
"1552427_at",3.5990569254916,3.39921940836622,3.49465479841487,3.13022995032632,2.91813614499556,3.20810093720399,3.72037506036725,3.47329606360031,3.5757114297252,3.49270295803159,3.53399157958153,3.67006866267249,3.36298292934096,3.14034083198072,4.16099153286493,3.31959397075084,3.41700607786404
"1552430_at",2.90504184435672,3.18909768110388,3.15265375913724,3.26178300718923,3.0478945390558,3.13685870731467,3.16579916914799,3.03310444034106,2.96845719883989,3.07153232642556,3.12653539611625,3.28565994285045,3.21172388064843,3.03758168409731,2.9866978764047,3.3829157586386,2.95165602307667
"1552432_at",4.84211592781365,4.72539158075543,4.77629756331203,4.8700473557659,4.8906494048238,5.65790760224828,5.19346221421001,4.90481037991134,4.92597875600309,4.54548477607823,4.85507821338954,4.68488351571485,5.12267629013967,4.89686936178503,4.45296714748433,4.98770124930739,4.76541074904734
"1552436_a_at",5.41191252854991,5.55507301229446,5.19210806214545,5.17170369344333,5.27005494464707,5.87399610228334,5.40330690504979,5.27005494464707,5.59340415228538,4.80583593073835,5.12609290663731,4.98460398719928,5.54945732833332,5.36893380234736,4.88815405607286,5.09136310493333,5.35990001456843
"1552438_a_at",3.10070287008555,3.14723222787512,3.06041871257446,3.16855808155046,3.41337990329193,3.88157461828389,3.45903548091409,3.03624306677563,3.36897114135691,3.19740829138647,3.30718000215708,3.20452206030208,3.65090832806366,3.07801453335864,3.15510678429837,3.24898854947997,3.07478211029741
"1552439_s_at",3.07722411066213,3.35427941241573,3.30069709263482,3.19498121401589,3.19498121401589,3.20907083298668,3.55533058530074,3.33729288697274,3.06336320997227,3.06282303277571,2.92791983378363,3.13887123532955,3.19498121401589,3.3506025517013,3.13205340536572,3.43641144213487,3.15639175141962
"1552440_at",4.11416692555759,4.49679909244737,4.05788434948393,4.47890728566964,4.07070059933535,4.03501154912826,4.08428493090072,4.30046313176162,4.20415271228823,3.91766621632691,3.85917990444474,4.08685846909716,4.1440102415411,4.341267533969,3.83088360825812,4.14329466045331,4.11416692555759
"1552445_a_at",3.78193198792125,3.76975265726367,3.91005512378096,3.79795963549332,3.58445788710585,3.77280674728065,3.78917737923018,3.68830845311137,3.72221994168118,3.69830772552173,3.71018619454341,3.58542307421221,3.71614976768022,3.99673120341117,3.76850562253629,3.79654683501449,3.87656110163551
"1552448_a_at",3.59406069501443,3.6875592041294,3.68192379974641,3.68192379974641,3.71725428252332,4.16653609802827,3.90380337051309,3.68239399890748,3.61482719676444,3.37430869050259,3.65372892525663,3.45573228360529,4.04155106888016,3.68598375983256,3.62920272719988,3.62598227457944,3.3212984229295
"1552449_a_at",3.59556525017569,3.66357312792619,3.43141642428682,3.6188334112867,3.43814435539186,3.73767345287175,3.56672705429853,3.55738778486004,3.30729911230348,3.51505668822817,3.14580424828247,3.33005131712642,3.7990784852078,3.32449344002152,3.45306140574326,3.82030565082733,3.28432940262107
"1552450_a_at",4.4020098697566,4.60062593911309,4.27640640461864,4.24865995421855,4.48273021181211,4.59924468089263,4.20784643349195,4.20281528869584,4.22327080775794,4.23284046227621,4.05500788312793,3.85076791617137,4.33091809738384,4.41043824046777,4.20323984417464,4.27771113944891,4.27640640461864
"1552452_at",3.67556351304177,3.8672833701935,3.88407840384642,3.67726945146606,3.81613501818714,4.06378035472457,3.94748723737061,3.99638335868305,3.8672833701935,3.8672833701935,3.8672833701935,3.78411357047791,4.10063769952488,3.8672833701935,3.83648299132614,4.29186540279771,3.69542519127736
"1552453_a_at",3.70101019094789,4.0494064424903,3.65806225872232,3.75746891750515,3.55239364162758,3.90388864761788,3.70938650255457,3.70795189082462,3.70132237853694,3.69144260925992,3.79023247244826,3.67768290544967,3.78012390369402,3.5303483624156,3.6716050298056,3.70795189082462,3.62692006355324
"1552455_at",4.42632682158071,4.45733290683413,5.18937187120206,5.8494123024088,5.83228913347981,4.92361147514431,5.57607720003041,5.60576631716373,5.48229797177335,5.52283784076472,6.4853850310607,6.06899341009464,4.68522196733155,5.05422976968635,5.03959301262704,4.09677194269594,5.53748536716899
"1552456_a_at",3.78154903847044,3.98947154691935,3.84766592430572,4.07417500387544,3.62725798446606,4.36372411901987,3.68192379974641,4.3946796903525,3.96453706126583,3.46695129143253,3.58021757487302,3.50771425371802,4.02149475691604,3.88228403883156,3.96863573758619,4.12280587422901,3.74408605157366
"1552457_a_at",3.44966313390812,3.59030832429556,3.8981633474708,3.7580267059733,3.99071498635967,3.60142114984452,4.64904780206341,3.24867344405872,3.7072839010055,4.98158141876212,3.4538184700824,5.1230509225144,4.44398365424054,3.40218330003969,3.46738931399539,3.45251245901901,3.97301622574679
"1552458_at",3.61040206008484,3.56033060945217,3.2485432006464,3.39281136022807,3.40265966105212,3.65869338457845,3.5522616502017,3.59043325556568,3.32288855955905,3.34740586463861,3.10813197088805,3.36778163215341,3.40077479445139,3.58695262165623,3.55849304534943,3.29208455541506,3.2477172716334
"1552459_a_at",3.93090128099118,4.13574294567876,4.00653162985902,4.3213116276368,4.42380339724047,4.47388334262391,3.93090128099118,3.91999062101039,3.88677138867015,3.8052915136947,3.96893151074264,3.93090128099118,3.93090128099118,3.9229755363761,3.56801332312312,4.30406517057477,3.73582494874793
"1552461_at",3.18191072287929,2.89713692300144,3.1110598433842,3.12131890840609,3.13317851013431,3.42661334518082,3.0755976881506,3.16481408940886,3.1234558412972,3.13317851013431,3.06901064394938,3.19429317965798,3.30716350777624,3.31193279532533,2.9050114794247,3.01858389220185,3.13735058334085
"1552463_at",3.4416675286714,3.36677501664688,3.51067549040981,3.53860268834922,3.47329606360031,3.58040588335831,3.49481207538784,3.85996764004825,3.42067621195154,3.44116029476288,3.65874501347287,3.50883510468496,3.55353791413853,3.52215524431597,3.52215524431597,3.6978645317721,3.35859331152346
