"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.1397317786876e-05,1.6258758819865,0.773,0.536,0.516809416506417,"8","POLR2E"
2.29983962159281e-05,1.57739065425677,0.818,0.61,0.555480263803312,"8","SCP2"
2.33381639943464e-05,1.68215058736866,0.477,0.22,0.563686674955449,"8","FBXW7"
2.33413427772284e-05,1.29677705318485,0.568,0.278,0.563763452098399,"8","SULF1"
2.35118965349386e-05,1.98504070305405,0.545,0.286,0.567882837008371,"8","LMF2"
2.39935850700412e-05,1.45072169728488,0.75,0.633,0.579517060196705,"8","ESD"
2.41696512398961e-05,1.00540673064554,0.955,0.845,0.58376958639721,"8","ATP5G2"
2.42164841202966e-05,2.3044737361108,0.568,0.322,0.584900740957524,"8","PDGFRA"
2.42413264253517e-05,0.991742491830279,0.818,0.756,0.58550075715152,"8","ABCC9"
2.43901532809777e-05,2.95453262733961,0.273,0.09,0.589095372195454,"8","AGPAT3"
2.71315540196062e-05,1.49404910651379,0.705,0.513,0.655308424235548,"8","BLOC1S1"
2.73214619023087e-05,1.73343436809629,0.591,0.341,0.659895269326463,"8","NDUFS2"
2.90858385321767e-05,1.68962017055266,0.614,0.386,0.702510258067663,"8","PDK4"
3.30388199686802e-05,2.43656897414619,0.386,0.17,0.797986618703534,"8","SSC5D"
3.31697163539708e-05,2.396935565416,0.318,0.124,0.801148159097457,"8","INAFM1"
3.36670875075516e-05,3.03176234005923,0.341,0.135,0.813161164569894,"8","SKA2"
3.36893895892018e-05,2.86212462229881,0.318,0.117,0.813699826747991,"8","EFHD2"
3.39216377749586e-05,2.06901002159962,0.318,0.116,0.819309317178575,"8","FAM127C"
3.50578523974207e-05,1.3542201478045,0.932,0.806,0.846752308954901,"8","PHPT1"
3.5085878784681e-05,1.48170832499859,0.432,0.203,0.847429230286401,"8","CCDC23"
3.61951647029679e-05,2.36239777136093,0.25,0.08,0.874221813070785,"8","FZD4"
3.64344424996828e-05,0.454350493613809,1,1,0.880001089694838,"8","MALAT1"
3.85205518661242e-05,0.678090881262,1,0.991,0.930386889222498,"8","RPS19"
3.87745370247496e-05,5.1825288417394,0.364,0.156,0.936521392758778,"8","RAMP2"
3.90301630967234e-05,2.15592538015635,0.432,0.201,0.942695529275161,"8","GYPC"
3.95668505445515e-05,1.60047926951979,0.795,0.672,0.955658141202552,"8","PLEC"
4.00860555614519e-05,1.22577743880014,0.795,0.572,0.968198499975747,"8","C8orf59"
4.12756793801027e-05,1.87480852826946,0.409,0.18,0.996931484067621,"8","SMIM3"
4.59494852788018e-05,2.66843066525148,0.273,0.094,1,"8","SAMD9L"
4.62681226033718e-05,2.17670105036692,0.409,0.18,1,"8","WWP1"
4.93852235736454e-05,2.1978730759768,0.25,0.079,1,"8","HRCT1"
4.97109620005402e-05,1.97609811086129,0.477,0.234,1,"8","CFI"
5.02475773948575e-05,2.22517516585265,0.386,0.171,1,"8","ANP32A"
5.08610567954078e-05,1.92055573478663,0.659,0.457,1,"8","GPX8"
5.19122759190712e-05,2.87763147466925,0.341,0.144,1,"8","C11orf74"
5.68103884942759e-05,2.37749522955218,0.273,0.095,1,"8","IRAK3"
6.03930078092021e-05,0.955276784703249,1,0.911,1,"8","MYL12A"
6.61005255631184e-05,2.03052873590312,0.364,0.157,1,"8","DAG1"
6.62886090650054e-05,2.2307528633059,0.386,0.183,1,"8","ASB8"
6.64062006970098e-05,1.9496516058835,0.25,0.08,1,"8","FHL3"
6.65796603472517e-05,2.15531446165544,0.386,0.174,1,"8","LOC654342"
6.69740806693046e-05,1.65933165727862,0.455,0.219,1,"8","AHNAK2"
6.70715031999718e-05,1.72151779939789,0.295,0.108,1,"8","MSX1"
6.74086046074509e-05,1.8518809287289,0.636,0.471,1,"8","GSTK1"
6.81465937165863e-05,2.84278770346493,0.432,0.213,1,"8","PMAIP1"
6.96975221862692e-05,1.38558037350483,0.818,0.787,1,"8","GPX1"
7.00092317108958e-05,2.06419367251631,0.386,0.174,1,"8","RIN2"
7.32873030982836e-05,2.09890850285502,0.636,0.459,1,"8","CYP1B1"
7.66333464429209e-05,0.499323570381729,0.841,0.87,1,"8","OPHN1"
7.68538595807515e-05,0.98652237164332,0.886,0.819,1,"8","BRK1"
7.80462940964339e-05,2.31866422144171,0.409,0.205,1,"8","MCUR1"
7.90103956909498e-05,0.83442220880648,0.932,0.923,1,"8","ATP5L"
7.97898648620648e-05,2.23031325375155,0.636,0.48,1,"8","CAPZB"
8.12227303142612e-05,1.24732666978496,0.614,0.343,1,"8","STX8"
8.15254258115476e-05,0.600614755804384,1,0.992,1,"8","RPL18A"
8.24119999452652e-05,2.61676158486826,0.318,0.126,1,"8","MGST2"
8.25394189264507e-05,1.73994229637622,0.614,0.407,1,"8","TNRC6B"
8.35258030351912e-05,2.10003499255193,0.273,0.092,1,"8","TMEM160"
8.56641558550604e-05,0.622393623466556,0.977,0.959,1,"8","RPL35"
8.60078415956536e-05,1.00162207138998,0.886,0.812,1,"8","TMEM14C"
8.60596996517259e-05,0.776675543452824,0.909,0.834,1,"8","ATP5J2"
9.03924886154427e-05,0.967758747884674,0.886,0.718,1,"8","KLF6"
9.17500927762283e-05,2.86908347236168,0.409,0.208,1,"8","BICC1"
9.51962700080953e-05,0.971900603032259,0.955,0.842,1,"8","DYNLRB1"
9.60965941507073e-05,1.79036439907135,0.614,0.393,1,"8","ATP5E"
9.85212154223017e-05,0.469987627929797,1,0.98,1,"8","RPS16"
0.00010023704951181,1.22751749925445,0.955,0.9,1,"8","ATP5I"
0.000100558030375154,1.51257176043093,0.659,0.419,1,"8","SHISA5"
0.000101165062501074,0.970516544125245,1,0.991,1,"8","ANXA5"
0.000103951234750886,1.66971625366683,0.523,0.283,1,"8","RSRC1"
0.000105158271824853,1.24215848683367,0.886,0.751,1,"8","C7orf73"
0.000105769525932564,0.406806054678981,1,0.999,1,"8","RPS27"
0.000108185769893586,1.91850011221635,0.477,0.273,1,"8","DDAH2"
0.000108532864082421,1.99055531425201,0.273,0.099,1,"8","GADD45G"
0.000111749766512839,1.02976139319286,0.977,0.917,1,"8","GSN"
0.000114208904802808,1.31471492043103,0.773,0.623,1,"8","ZNHIT1"
0.00011771332932794,2.24858076849958,0.318,0.13,1,"8","ISCA2"
0.000119360943289286,0.762079270995797,0.955,0.849,1,"8","YWHAB"
0.000122814325084946,1.87504469161869,0.364,0.162,1,"8","SIGIRR"
0.000123603063760533,2.2109661565741,0.409,0.189,1,"8","PLEKHJ1"
0.000126461934570049,1.63202226761693,0.455,0.24,1,"8","DYNC2LI1"
0.000129520785297313,0.956040104550876,0.886,0.852,1,"8","CCL5"
0.00015806790931784,1.62301025515547,0.455,0.226,1,"8","KATNBL1"
0.000167926105270967,1.94019740950357,0.545,0.374,1,"8","FAM195B"
0.000177598495790528,0.910912927919431,0.932,0.941,1,"8","UQCR11"
0.00018546781454826,2.5746757876828,0.318,0.14,1,"8","RNASEH2B"
0.000185767578949876,0.580045695204905,1,0.96,1,"8","DYNLL1"
0.000191379095463446,1.92589313381223,0.545,0.333,1,"8","MYO1C"
0.000192419344911216,3.04023391604072,0.295,0.121,1,"8","DTYMK"
0.000192626677475054,1.14588562680997,0.773,0.557,1,"8","TMEM205"
0.000194482220059326,2.2507089276954,0.773,0.751,1,"8","CFLAR"
0.00019836145510301,0.504914783701503,1,0.985,1,"8","RPS15"
0.000202911711422829,1.97511931146287,0.386,0.189,1,"8","EIF2AK4"
0.000205915631428114,1.76316829853534,0.614,0.443,1,"8","FBN1"
0.000207934035277263,1.50040841454937,0.5,0.272,1,"8","C16orf45"
0.000208455548825803,1.87689226333387,0.727,0.539,1,"8","RAB11A"
0.00021350577790871,1.42965808632955,0.364,0.161,1,"8","GMNN"
0.000213803899666424,1.77110994595147,0.659,0.528,1,"8","SERPINH1"
0.000214070088335875,1.1935677241188,0.773,0.66,1,"8","NDUFA12"
0.00021587387306585,1.04680448654239,0.909,0.893,1,"8","TAGLN2"
0.000218923820791215,2.5515598685316,0.25,0.09,1,"8","TKFC"
0.000227040332854032,1.69818279071487,0.341,0.143,1,"8","GEMIN8"
0.000231705679068351,0.814986590253955,1,0.927,1,"8","CAV1"
0.000232763302331341,1.5177215755992,0.614,0.382,1,"8","MXRA5"
0.000234617782421605,0.819179876237174,0.977,0.965,1,"8","DAD1"
0.000239281998173108,2.06153308211117,0.295,0.12,1,"8","CXXC5"
0.000247193638056597,1.98543610681061,0.409,0.204,1,"8","IFI27L1"
0.000247467949047055,0.745080985808279,0.977,0.914,1,"8","NDUFA13"
0.000253996554656059,0.930001895524585,1,0.978,1,"8","TXN"
0.000268507771239337,3.55025894807484,0.295,0.128,1,"8","ANGPT2"
0.000269501913072187,3.05228243711361,0.386,0.206,1,"8","ARL4A"
0.000272137752570674,1.83970274186619,0.591,0.447,1,"8","ZMYM6NB"
0.000278772464032171,1.97716656391369,0.432,0.238,1,"8","WIPI1"
0.000282938971167606,1.57325980890704,0.545,0.318,1,"8","FNDC1"
0.000283717504500398,1.27275823551335,0.705,0.531,1,"8","DYNC1H1"
0.000296057229554291,1.14543557799716,0.705,0.511,1,"8","PTEN"
0.000304504070124793,1.61963786661997,0.659,0.482,1,"8","KCTD12"
0.000305260205721323,1.3731157062951,0.477,0.256,1,"8","LYST"
0.000306556696287729,0.538863712873511,1,0.991,1,"8","RPL11"
0.000310599220162797,0.448458905233402,1,0.984,1,"8","RPLP2"
0.000312267026282665,1.84769595770629,0.5,0.287,1,"8","SOCS3"
0.00031438665292518,2.02837985903006,0.477,0.286,1,"8","C4orf27"
0.000314619126952901,1.46319879306098,0.795,0.696,1,"8","ANKRD12"
0.000316226993996963,1.79378898065198,0.5,0.293,1,"8","KIFAP3"
0.000319138039793715,1.53654947490988,0.773,0.671,1,"8","MYH9"
0.0003240893618337,0.895884916476069,0.818,0.657,1,"8","VPS29"
0.000331672554105941,2.15213108363312,0.25,0.091,1,"8","CSNK1G2"
0.00033335995075601,1.44797547076588,0.682,0.476,1,"8","ARF5"
0.000352819288346803,1.95503367677659,0.318,0.137,1,"8","ZMYND8"
0.00036858052339895,0.542156386050725,1,0.986,1,"8","RPL39"
0.000380770546678878,1.40085366883495,0.432,0.225,1,"8","SLC44A1"
0.000386302249738609,1.40111558298447,0.386,0.183,1,"8","NIN"
0.000387586244525245,1.06615168165849,0.886,0.702,1,"8","NDUFV2"
0.000391568553435147,2.03954608429604,0.432,0.213,1,"8","ABRACL"
0.000393228218122645,1.3500419249441,0.364,0.16,1,"8","ANKRD26"
0.000402040413160801,0.833133637755866,0.909,0.877,1,"8","RBX1"
0.000405913125549363,2.31397242052585,0.455,0.248,1,"8","TRIQK"
0.00040636605590628,0.763358035016905,0.841,0.756,1,"8","LPP"
0.000433161886466847,1.19086998454137,0.841,0.78,1,"8","RAP1B"
0.000436570784810638,1.0557006158686,0.795,0.728,1,"8","NDUFA2"
0.000442034004945096,1.07217389716186,0.886,0.86,1,"8","ARL6IP5"
0.000454739169854947,1.28262304098325,0.977,0.893,1,"8","ZFP36"
0.000467011154673013,2.37526165455434,0.318,0.147,1,"8","C9orf142"
0.000469234911703645,3.25249328497741,0.25,0.098,1,"8","DOT1L"
0.000477840008323959,1.65732251912113,0.705,0.6,1,"8","APRT"
0.000490340340409102,1.52335081109264,0.409,0.206,1,"8","MED15"
0.000495947085621782,1.315309488275,0.773,0.625,1,"8","POLR2G"
0.000523727903487596,0.824199732427375,0.909,0.857,1,"8","DBI"
0.000534661114363034,0.839519998951002,0.795,0.938,1,"8","CTSL"
0.000569172704835756,1.11636817439114,0.773,0.685,1,"8","CDC42"
0.000573398622855775,1.32849507129951,0.864,0.811,1,"8","AHNAK"
0.000576367782035194,1.92698417695864,0.409,0.227,1,"8","MICU1"
0.000583008431860583,0.46447563220197,1,0.991,1,"8","RPL37"
0.000587516326362428,1.09919489777724,0.568,0.35,1,"8","LINC00998"
0.000606027474311868,0.809268440669346,0.841,0.842,1,"8","METTL21A"
0.000608857645303354,1.86346810733813,0.273,0.114,1,"8","TWF2"
0.000662707948587292,2.32975501915046,0.341,0.169,1,"8","PPP1R14B"
0.000678059353582993,3.4713549344473,0.341,0.17,1,"8","LPXN"
0.000682455918341014,6.06628473366884,0.273,0.121,1,"8","CXCL3"
0.000698294025329686,2.87748400410063,0.341,0.178,1,"8","ZBTB8A"
0.000700084227109359,1.68830808427678,0.477,0.268,1,"8","KIAA1109"
0.000716005564637468,1.77216682085658,0.591,0.45,1,"8","BLVRB"
0.000728540176657721,2.16545914020641,0.25,0.101,1,"8","RUNX2"
0.000732189433991962,1.81423081332179,0.477,0.305,1,"8","LINC01116"
0.000735498655110034,2.2193742588771,0.386,0.211,1,"8","ADD3"
0.000769678467930633,0.846579530439369,0.909,0.906,1,"8","RPS27L"
0.000794857171439468,1.83617514195353,0.295,0.13,1,"8","DPAGT1"
0.000869686475456634,0.549687189511785,1,0.991,1,"8","RPS12"
0.000871225560759224,0.75926190661538,0.932,0.884,1,"8","KRTCAP2"
0.000874831162489461,1.19159595887807,0.614,0.414,1,"8","SMC3"
0.000875610367040951,1.52284156560161,0.977,0.941,1,"8","PCOLCE"
0.000877576574047018,1.74025594944561,0.318,0.145,1,"8","WDR34"
0.000884730820867163,2.26759427107763,0.25,0.1,1,"8","CENPW"
0.000899418716558016,1.29320237813405,0.864,0.785,1,"8","DYNC1I2"
0.000920194075195643,1.41549770660752,0.432,0.233,1,"8","PTGIS"
0.000926773934036263,1.98949100173729,0.386,0.207,1,"8","PIN1"
0.000932131827579223,1.43294203032408,0.659,0.515,1,"8","GRINA"
0.000944431305985032,2.83629647443247,0.25,0.105,1,"8","NNT-AS1"
0.000957910619845261,1.3818835722288,0.5,0.346,1,"8","MTRNR2L6"
0.000961440665832208,1.22893919499116,0.773,0.671,1,"8","FKBP7"
0.000967428700381238,1.16168535750996,0.659,0.446,1,"8","MKKS"
0.000974494849351895,2.05371850651637,0.295,0.13,1,"8","SNRK"
0.00103684734305746,1.48915369946722,0.409,0.233,1,"8","SH3D19"
0.00103966433845778,1.67205011238402,0.659,0.555,1,"8","JAK1"
0.00107167763377257,1.86448302633753,0.364,0.191,1,"8","ABHD14B"
0.00109089410234492,1.0451411873934,0.636,0.424,1,"8","MT1M"
0.00109877902478206,2.08160025288709,0.341,0.173,1,"8","BACE2"
0.00110800637159896,1.03097564023694,0.909,0.85,1,"8","ATP5H"
0.00110929167316658,1.58199291260375,0.5,0.319,1,"8","MIS18BP1"
0.00115081970132144,0.861912957617487,0.955,0.916,1,"8","COX7B"
0.00115225005225489,1.18807215467733,0.841,0.72,1,"8","ABI3BP"
0.00117375762225665,2.10217313331923,0.25,0.103,1,"8","AHDC1"
0.00118008787771417,1.3494548326926,0.591,0.458,1,"8","LIMA1"
0.00118804592116494,0.734903041051794,0.955,0.944,1,"8","TCEB2"
0.00119114665027377,2.04616956024663,0.386,0.219,1,"8","TMEM173"
0.00119413650892529,2.82786725043136,0.25,0.106,1,"8","HEG1"
0.00120961779677658,0.747226182104116,0.864,0.778,1,"8","SSB"
0.00121402707922747,0.921815379907102,0.886,0.707,1,"8","DAB2"
0.00122899752770195,0.626748284636152,0.909,0.914,1,"8","UGDH-AS1"
0.0012390521749905,2.1194652598313,0.364,0.19,1,"8","WIPF1"
0.00126209928954259,1.58893062640215,0.318,0.146,1,"8","CCBL2"
0.00128896758810516,1.40372871567153,0.341,0.161,1,"8","BTBD6"
0.00129244909148592,0.867933054969298,0.295,0.129,1,"8","RAB32"
0.0012988172941928,1.20159639994223,0.773,0.612,1,"8","FKBP11"
0.0013099986565222,1.53170689926486,0.614,0.46,1,"8","ZNF106"
0.00131713426075727,1.80766066030159,0.523,0.34,1,"8","MYO1B"
0.00132920980882573,0.401729457797743,0.977,0.993,1,"8","RPL13"
0.00133998090693641,1.46692823312501,0.477,0.316,1,"8","UROD"
0.00141114254886921,1.69796486414196,0.364,0.194,1,"8","STK17B"
0.00141404867232085,0.81232111965204,1,0.988,1,"8","SH3BGRL3"
0.00141487221194477,0.51971788313535,0.909,0.824,1,"8","UQCR10"
0.00143976733037872,0.461268455025535,1,0.991,1,"8","RPL32"
0.00144605542714055,1.29038295401106,0.545,0.343,1,"8","ITGAE"
0.00144801561407538,1.14906330595502,0.614,0.454,1,"8","CDC123"
0.0014492668855616,1.70245418399946,0.932,0.961,1,"8","COL6A2"
0.00145200211676763,1.43569438326849,0.727,0.671,1,"8","C19orf70"
0.0014537778073267,2.07219166829581,0.295,0.141,1,"8","CD40"
0.00147080076714462,1.86311512138101,0.25,0.107,1,"8","PPAP2A"
0.00152549512966816,0.681858417717685,0.977,0.966,1,"8","LAPTM4A"
0.00155286922236298,1.15249650360078,0.318,0.152,1,"8","PGPEP1"
0.00155288636270449,0.924798175842532,0.591,0.363,1,"8","MRPS14"
0.00155693233618045,1.11469969010378,0.295,0.139,1,"8","KLF7"
0.00155888562302019,1.61040358122127,0.455,0.272,1,"8","CEBPD"
0.00158911676819951,1.46867117432854,0.318,0.148,1,"8","EXT1"
0.00164564686849121,2.20644271938178,0.318,0.165,1,"8","MAPK13"
0.00165097517315003,2.38067388136216,0.25,0.112,1,"8","AGAP3"
0.00165957707992664,0.306439113816717,0.136,0.408,1,"8","NBPF8"
0.00166699972645686,1.14486777645513,0.773,0.706,1,"8","CAP1"
0.00166936913586056,1.7786130972063,0.318,0.155,1,"8","KANK2"
0.00168189189413741,1.30286946058037,0.614,0.464,1,"8","CLEC11A"
0.00168924982325778,1.3413424252754,0.727,0.596,1,"8","TUBB"
0.00171027668330575,2.30038646928705,0.295,0.135,1,"8","WBP1L"
0.00172083959122436,1.42056210048476,0.273,0.126,1,"8","BNC2"
0.00175655255416732,1.35394988068586,0.659,0.573,1,"8","PSMD13"
0.00175814285845105,3.25775348705276,0.273,0.13,1,"8","SRD5A3"
0.00179600032761461,1.14665045392405,1,1,1,"8","FTL"
0.00181886721332616,1.70322092068772,0.5,0.315,1,"8","MPG"
0.00182221115055179,1.54270210700931,0.477,0.301,1,"8","RNF145"
0.00183557546638526,2.67818834623787,0.273,0.123,1,"8","GM2A"
0.00184708102300526,0.882674803336855,0.341,0.163,1,"8","ADGRE5"
0.00185274425484685,0.801269639010752,0.864,0.817,1,"8","ATP5F1"
0.00187611772627468,1.8712047019996,0.886,0.806,1,"8","CALD1"
0.0018919961860252,2.12562926566401,0.341,0.176,1,"8","KIAA0930"
0.00189828283481421,1.30600979303667,0.614,0.443,1,"8","LINC00674"
0.00195060858928394,2.50218472454568,0.25,0.111,1,"8","ARHGAP35"
0.00196352809150757,1.9323264000069,0.273,0.126,1,"8","LOC374443"
0.00196999028306412,1.66914009512986,0.545,0.374,1,"8","LAMC1"
0.00197422065802317,1.34521657467176,0.318,0.148,1,"8","GUCD1"
0.00200478758011398,1.10840450791942,0.25,0.099,1,"8","ABTB1"
0.00200551420920028,2.27583768309424,0.273,0.127,1,"8","MAML2"
0.00203395540249456,0.699454203130132,1,0.967,1,"8","RPL23"
0.00203975315458551,0.578140432060873,1,0.986,1,"8","RPL27"
0.0020770093559249,1.24411510608482,0.659,0.557,1,"8","PSMG2"
0.00208213968159601,1.83950578647468,0.568,0.448,1,"8","THBS2"
0.00208402030279614,2.43849276153902,0.364,0.212,1,"8","SUCLG2"
0.00209565976515304,0.959661447843159,0.818,0.795,1,"8","AP2M1"
0.00211917656765207,1.67955411441308,0.568,0.407,1,"8","LAMTOR2"
0.00212182488403633,1.79721109912973,0.295,0.138,1,"8","COQ6"
0.00214224718596448,2.1416460246956,0.591,0.464,1,"8","ANXA4"
0.00215606290707535,1.49924037205403,0.341,0.178,1,"8","PLEKHA5"
0.00217538298806288,0.481211173413934,1,0.97,1,"8","RPS28"
0.00217732296498524,2.23632180487386,0.318,0.162,1,"8","ETHE1"
0.00218315891203435,1.30853099092537,0.636,0.477,1,"8","MRPL55"
0.00224999929354654,1.22300843993486,0.568,0.388,1,"8","C15orf61"
0.00227808168593104,1.77023865109154,0.341,0.188,1,"8","PDIA5"
0.00232372639750823,2.35051555905706,0.295,0.143,1,"8","SMC6"
0.00232567511198988,0.434745345142667,1,0.97,1,"8","RPS26"
0.0023507549633284,1.77179412233287,0.386,0.232,1,"8","EVA1B"
0.002384644407747,0.527816979509573,0.386,0.229,1,"8","BRIP1"
0.00239321693697125,1.40238749169275,0.568,0.451,1,"8","FSCN1"
0.00239786515408982,2.49986811041625,0.295,0.145,1,"8","RUSC1"
0.00244250851046507,1.07239071328719,0.977,0.921,1,"8","CD81"
0.00244945643132292,1.22740120274096,0.841,0.706,1,"8","CHURC1"
0.00245049879466465,0.972536944144411,0.5,0.302,1,"8","SNTB2"
0.00245092114552043,1.00207784536325,0.886,0.858,1,"8","TPM3"
0.00247162631182689,1.67319387694573,0.386,0.203,1,"8","RPA1"
0.0025086194843729,1.29512055646898,0.523,0.343,1,"8","FAM96A"
0.00253980686990472,1.35690958799136,0.909,0.891,1,"8","COL5A2"
0.00258907401187569,0.999877605944854,0.886,0.839,1,"8","FSTL1"
0.00260595309682471,1.45100890341045,0.477,0.308,1,"8","C19orf24"
0.00261913099522824,1.39999936224505,0.432,0.248,1,"8","HERC1"
0.00264622710905304,0.653748177413692,0.341,0.178,1,"8","PCDH11Y"
0.0026516998088095,0.61803442787039,1,0.972,1,"8","PFDN5"
0.00266533961194869,0.95302261839058,0.545,0.334,1,"8","TIA1"
0.00266999951943969,1.2146024453763,0.341,0.165,1,"8","ZNF331"
0.00269649672965282,1.75494437552377,0.409,0.237,1,"8","INTS10"
0.00279122293998548,1.77749257331526,0.477,0.322,1,"8","VAT1"
0.00279502938168956,1.90960512738203,0.409,0.237,1,"8","GMPPA"
0.00289932017812329,1.91861221838749,0.318,0.165,1,"8","AKIP1"
0.00292187962116399,0.698074633729797,0.977,0.931,1,"8","TIMP2"
0.0029232911370736,1.05057420117557,0.773,0.735,1,"8","ZNF706"
0.00293848608423133,0.521347121338287,0.909,0.941,1,"8","COX6A1"
0.0029509306722526,1.96146684634194,0.318,0.165,1,"8","COMMD8"
0.00306844640065951,1.24576937368198,0.795,0.696,1,"8","FAM127A"
0.00311289882993285,1.06269032939322,0.705,0.544,1,"8","OPTN"
0.00312147230693123,0.680436892082662,0.932,0.902,1,"8","C4orf3"
0.00313356903203193,1.52920833156359,0.477,0.28,1,"8","STAT1"
0.00319226211661493,0.869584155775964,0.955,0.879,1,"8","USMG5"
0.00321828024577103,2.42686228173663,0.341,0.194,1,"8","CLN8"
0.00326129746703879,2.12227999067922,0.364,0.217,1,"8","SLC50A1"
0.00328866383266836,0.446077882240584,0.977,0.966,1,"8","NDUFA4"
0.0032922056795675,2.08045215186719,0.318,0.173,1,"8","CCDC3"
0.00331846726458717,0.75491014472166,0.455,0.256,1,"8","MRPS27"
0.00338312675715828,1.70890629182921,0.364,0.208,1,"8","NSMCE4A"
0.00342796025757069,0.32875446909549,1,0.997,1,"8","RPLP1"
0.00344072261492273,0.861331040876777,0.864,0.855,1,"8","GUK1"
0.00347362431623831,0.631639738217566,0.341,0.169,1,"8","SERTAD4"
0.00355431839496,1.25615465912195,0.773,0.648,1,"8","PRRX1"
0.00355928721505804,0.803783529298136,0.886,0.808,1,"8","FCGRT"
0.00357940773327804,0.80427422874112,0.318,0.154,1,"8","ERCC4"
0.00361777757461128,0.43628303094715,1,0.973,1,"8","TMA7"
0.00366474880642342,1.19683876834206,0.386,0.214,1,"8","SH3KBP1"
0.00367279559576692,1.28461067401814,0.5,0.319,1,"8","DUSP6"
0.00377984650924558,1.21369951211413,0.523,0.351,1,"8","ARHGAP1"
0.00382520048275541,1.4280401009647,0.523,0.367,1,"8","ANTXR1"
0.00384936090080094,1.07986862791201,0.75,0.652,1,"8","AP2S1"
0.00390991348244068,1.17504058633727,0.477,0.295,1,"8","PHF11"
0.00394417491347374,3.03102022285173,0.295,0.158,1,"8","CTSS"
0.00400508234320927,0.918511171215049,0.795,0.743,1,"8","RWDD1"
0.00401223577753507,0.565194404029945,0.841,0.834,1,"8","TTC3"
0.00402367021101476,1.51941473354365,0.568,0.422,1,"8","CUX1"
0.00406320442477112,0.446560973402482,1,0.988,1,"8","RPS18"
0.00407327069989962,0.534284215086943,1,0.974,1,"8","RPS15A"
0.00407937839630396,2.09008314948898,0.364,0.212,1,"8","IFT52"
0.00408442264672459,1.64447050077122,0.318,0.17,1,"8","NTPCR"
0.00416739889051683,1.92203923111526,0.25,0.115,1,"8","LOC154761"
0.00419555568467634,1.05656215453118,0.75,0.643,1,"8","TRAPPC5"
0.00419714580318264,1.53131701926587,0.523,0.377,1,"8","PPP2R3C"
0.00421875283087066,1.29237876182175,0.636,0.476,1,"8","MEAF6"
0.00424462163641889,1.63457009723249,0.568,0.413,1,"8","SNX6"
0.0042582844313246,2.48370068971424,0.273,0.135,1,"8","TRAPPC2B"
0.00426694854264935,0.65726788865687,0.386,0.211,1,"8","HINT3"
0.00427557483920817,1.33304249133446,0.705,0.586,1,"8","FRG1"
0.0042842180673895,1.3029156919737,0.432,0.265,1,"8","CYFIP1"
0.00435651431949613,1.84473805761622,0.273,0.13,1,"8","NEDD4"
0.00444849447145669,0.783160989252923,0.932,0.958,1,"8","HLA-A"
0.00448497868625464,1.96744721395507,0.614,0.495,1,"8","ATL3"
0.00448693942776691,0.535634405904081,1,0.948,1,"8","ITGB1"
0.00450128518736171,1.93002927342344,0.318,0.17,1,"8","FLYWCH2"
0.00456392228680729,1.44816537206019,0.75,0.684,1,"8","SEPT2"
0.00457824838819885,1.90857989848876,0.409,0.254,1,"8","ITGBL1"
0.00462644554893232,1.40210194398891,0.477,0.307,1,"8","REV3L"
0.00472458884887,0.829751503094623,0.75,0.622,1,"8","SYPL1"
0.00472742048244016,1.73340017199512,0.386,0.226,1,"8","LTBR"
0.004763558859202,1.72290733773591,0.364,0.208,1,"8","SYNE2"
0.00479024329660115,1.12967032178776,0.273,0.13,1,"8","PTPRF"
0.00481255904563517,1.82439164028031,0.409,0.266,1,"8","FAM127B"
0.00482708442227219,1.469982255358,0.545,0.391,1,"8","PGLS"
0.00485753339036102,0.44720560676716,0.977,0.975,1,"8","DSTN"
0.00495674789209885,1.1117849848918,0.364,0.198,1,"8","CREB1"
0.00496834685112025,0.752004624385876,0.75,0.744,1,"8","CAST"
0.00500543092164431,1.28332354306313,0.273,0.136,1,"8","LINC00924"
0.00506315745298961,1.8823722650466,0.25,0.116,1,"8","CC2D2A"
0.00512471300905985,1.90925541305494,0.341,0.198,1,"8","CIZ1"
0.00515330960390065,1.85972269257026,0.273,0.132,1,"8","PHF12"
0.00515660277060209,1.30618096660093,0.545,0.388,1,"8","IFNGR2"
0.0052213559337743,1.57109238306664,0.409,0.269,1,"8","PLEKHA4"
0.0052503063690604,1.14953371227157,0.682,0.527,1,"8","C16orf13"
0.00529916465695888,0.348708699336338,1,0.996,1,"8","RPL10"
0.00533131990876289,1.20031954281359,0.727,0.638,1,"8","SPATS2L"
0.00556942009810724,1.05381850149036,0.591,0.429,1,"8","SASH1"
0.00560418159514668,1.88042849933555,0.386,0.234,1,"8","CASP4"
0.00569216237655801,1.94790793183001,0.25,0.119,1,"8","SESN1"
0.00575496374832413,1.20811882334067,0.705,0.604,1,"8","ATP5D"
0.00575563261648932,1.60887764835489,0.614,0.518,1,"8","TXNIP"
0.00576647365370938,1.78347575820974,0.5,0.369,1,"8","KLF9"
0.00584455793071438,2.09662044056896,0.386,0.24,1,"8","ST5"
0.00588985741586756,1.70983330066995,0.25,0.12,1,"8","CORO1B"
0.0059477065300727,1.30057051235309,0.75,0.656,1,"8","NDUFB10"
0.00606561688358696,1.37134721808894,0.477,0.322,1,"8","SLC2A3"
0.00611806995264679,1.11504559581367,1,0.901,1,"8","SDCBP"
