"","normal_tissue_1","normal_tissue_2","normal_tissue_3","normal_tissue_4","normal_tissue_5","normal_tissue_6","normal_tissue_7","normal_tissue_8","normal_tissue_9","normal_tissue_10","normal_tissue_11","normal_tissue_12","normal_tissue_13","normal_tissue_14","normal_tissue_15","normal_tissue_16","normal_tissue_17","normal_tissue_18","normal_tissue_19","normal_tissue_20","normal_tissue_21","normal_tissue_22","normal_tissue_23","normal_tissue_24","normal_tissue_25","normal_tissue_26","normal_tissue_27","normal_tissue_28","OA_tissue_1","OA_tissue_2","OA_tissue_3","OA_tissue_4","OA_tissue_5","OA_tissue_6","OA_tissue_7","OA_tissue_8","OA_tissue_9","OA_tissue_10","OA_tissue_11","OA_tissue_12","OA_tissue_13","OA_tissue_14","OA_tissue_15","OA_tissue_16","OA_tissue_17","OA_tissue_18","OA_tissue_19","OA_tissue_20","OA_tissue_21","OA_tissue_22"
"MID1",6.82754279066384,7.63581002968178,8.12292723083112,7.28140180093119,8.97670185546862,7.86961753218885,8.39446139567437,8.2934425248162,8.48758070285536,7.54370232741754,7.84505159244214,8.95419933196852,6.36589433346183,7.55168067216237,8.66125377988716,8.13571698675693,7.71246577899674,6.5767549604187,7.48240746226974,8.1822906937241,6.68450781597831,7.41538522755887,7.243562506358,6.8549043180553,7.49353331819861,8.52576410429633,7.96096680324713,6.49022089015284,8.26350678194825,7.54785659988603,7.16885188208887,8.27358412322339,7.19713159714435,6.18672524435319,7.67959038198184,7.45563951549527,7.52382300280322,7.8783080730237,7.80585624310216,8.07577513586982,8.02947740768602,7.27513623866979,7.74589829868513,9.00075083908268,6.85242552391389,6.37801037445177,8.22178399616683,8.08245440894875,7.00017950837642,7.3359497635189
"MID1IP1",9.40769266630156,10.464917347309,8.35949732323616,8.93205372951064,8.78502295667877,8.42604410860078,8.25071604993496,8.39362605061429,9.29113380723351,9.22068287431638,9.38171044543519,7.96381240095075,9.48880255006039,9.05003366593531,9.56890627240306,8.76323718757312,9.03631079500825,10.6695622588333,8.00754357630636,9.18185786554207,9.58380105165034,9.61686567942588,9.92427031366449,10.1614772925648,10.3087027657794,7.5370302956464,7.98777569846861,8.55330940549265,9.54099699409274,8.14763092056786,8.31493173080415,7.81200252671935,8.25559560992749,8.99435537683014,8.12572025967371,10.4258788053936,9.86464249018694,8.96412773906435,9.23800629185754,10.4452754903824,8.67099973276737,8.58472816617823,9.58822808113593,6.61829764712497,7.89454449226982,7.97713912404178,7.24887000821713,7.13870080836569,8.04356044691247,7.81910520916252
"MID2",8.25835312468675,9.96565405446936,9.57295347205423,8.81562411034159,9.77793441611936,8.88885015151399,9.38398165594579,8.72616766780158,8.83126153341796,9.00120016553258,8.18207253878233,9.76123050687737,8.54670045274787,8.9181532324052,8.70022390563022,9.14641042399418,9.21842206633987,7.87947624870218,8.65740703369288,8.9678449767272,8.6398334429268,9.00002879772559,8.26397183772188,7.89737987230899,7.66275512039918,9.88977107907653,9.51782433447995,8.52824363816602,8.89186998063558,8.83915336298089,8.9856860465367,9.20706011504663,8.68068461766327,8.252932291479,8.54987603972964,8.44668782508154,9.10422619648487,9.10285130236891,8.63704015022653,8.18349404081398,8.49759721868775,8.71189913064469,7.96194376826616,8.93016394008971,8.81246515616485,8.28045421509221,8.5687252762331,8.85427035572514,8.3063061947122,8.87607375247719
"MIDN",10.7729736187871,9.18624077173738,9.16622155396976,10.295565730522,8.69751893958951,9.82660190696891,9.75538420165665,9.7054116519572,10.4239378911127,10.5551508909083,11.2676243910591,8.9524163606745,11.4512816675163,10.2850391930707,9.34136952333484,9.90261086907716,10.5973133754939,12.482035202889,8.17647560385498,9.6575417080423,11.6046119059718,10.9470862206053,11.0991928142017,12.3412371669398,11.912776129127,8.31641652007794,9.11351745817942,10.3462674867502,9.85948221989572,8.41104388940929,8.83382203750148,9.2743508497204,8.73013032645097,8.01252647325522,8.52517051834817,11.3551871117292,10.045549238987,10.9653170215166,12.4406145733655,12.3722969528763,10.5332221015694,10.0860203105332,11.662468428493,7.39314887650714,8.4009402708894,7.56233631209389,7.59643592809538,7.2028852473236,7.79674150011884,9.0996700583152
"MIEN1",7.9507876474709,7.00000446507719,6.86983039512842,7.22506850564308,7.31445808379896,7.39548747253368,6.84879676368638,7.38626122980206,8.33569105538289,7.90835825858735,7.95295956754424,7.04899968958515,7.86301512948885,7.60839232685554,7.96357863481729,7.55475458760923,8.25230469940341,8.53097230768272,7.27569652355201,8.55940583830647,7.5808686057239,8.0711700358654,8.79523666829219,8.82537801232873,8.3580600102335,6.65741767411644,7.10305033848372,7.79112807116385,7.84254361805074,7.39860753157856,7.66895544380823,7.14927097187541,7.61192933592091,8.12123568031998,7.3397697542584,9.15629983521955,8.23109810444678,7.43283818489923,7.49294734817174,8.44821612101063,8.14338440926759,8.02277393280723,8.96457900767762,7.45744428592892,7.65267772127853,8.00287927439893,7.81442427804206,7.49240353157343,8.13952173309984,7.51231888214032
"MIER1",9.51688407158549,10.1317467576069,10.6764309865741,10.2131563887639,10.4739610580427,10.8009761161377,10.6972680320445,10.0806732449612,10.4093859938403,10.1164844814529,9.52248713840551,10.6336036839839,9.91528152704355,9.3053445987932,11.0589990521557,10.2365374133143,10.6832411616766,8.87652611410811,10.4145880471153,10.3567831291856,9.78234731419547,10.243442672704,9.21180795630351,8.4745766879613,8.79623518107036,10.5411663016342,10.3804121117558,9.87137952641056,11.2610097988343,10.604229453632,10.3818227975461,10.5620786715835,10.4047819219503,10.671405874767,10.4384930264935,8.57706954787865,9.84102315060974,10.3639347509732,10.1267397005144,9.06989519292159,9.5634574627609,10.2330304825937,8.4958935600918,11.3840658011321,10.5096892513723,10.6088328757808,10.6195142687507,11.0354503267374,11.6329523069474,10.6245540308128
"MIER2",9.2180434873345,6.84987210778217,7.5041592983859,8.15077620813267,7.83079258994915,7.11430298958256,7.1046543911762,7.89918265673135,8.54198611109488,8.5652967170443,9.23758182922326,8.0091526291634,8.59408429971391,8.18167984630177,8.02630647494935,9.62929212415067,7.65519239065897,10.5171725086861,6.76657596777874,8.32427690502977,9.74088705031891,8.83340559929405,9.41611790005136,10.3239406774864,10.8465188178154,7.19319203679045,7.21533081927784,7.72841766501263,5.46517311360433,6.43168777578235,6.72020456771761,7.2832027026112,6.57154894014769,6.48027911371629,7.03501079335523,10.1292934904253,8.16340307409528,8.18261846687212,9.38883715284263,11.0090330345485,8.55608578207162,7.815178633027,9.768348831463,6.07318840347193,6.25825526948357,5.88310751607497,6.33794986324803,5.90695194216442,6.2445176062396,6.86166176724543
"MIER3",8.23721857402935,9.84172764612318,9.36788715861083,8.67853697544655,9.01956945944111,9.29434189509236,9.08948034527667,8.82255349125131,7.65539992916157,8.53312845730537,8.0533380783197,9.00668830693355,8.14356346300853,8.34058016748165,9.52618039204936,8.61634466197785,8.72039520390596,6.49414309372897,9.13681050364237,9.31627390323938,7.82051978697047,8.30269594580014,7.38754983120585,6.88682449235346,5.92543834444932,9.38753568836162,8.93750807322427,8.61737524390976,8.73452097599448,9.21826573627416,9.14574478775731,9.23369473284649,9.28001643615041,9.27574273655814,9.29016720432144,7.27489249189632,8.99947999797479,8.55839414496586,8.37830483337616,6.84298661543849,8.36730640197947,8.65566071726292,7.29292732753447,9.95896916211207,9.39594358610511,9.56913913125023,9.8393027284085,9.81621977960064,9.84569584994252,9.36583305831149
"MIF",7.38526713812051,7.52618466917322,7.38652066729284,8.10867903073146,7.05672398586356,7.40819777927491,7.8065607131045,7.32710335572749,9.61411177739559,8.77695217894107,8.18207253878233,7.26618029851231,9.32719775888582,7.17956760335649,9.88856112160454,8.69166128441436,9.4377474284996,8.64929357888538,7.39030056655055,8.90898189896771,8.37369644194738,8.21009234745408,7.97067949407072,8.18625773946105,8.23475583840155,5.98166578219095,7.39662131394732,7.86585655519425,8.92866305706407,7.71888734133543,7.97984607453076,7.87264628519711,7.99727832473645,8.16152779772082,8.16624580856137,9.8664130458063,7.49653598176212,8.99160073140753,8.53716831117189,9.46070084722205,8.23965547341809,8.01044715326133,9.7032441888057,6.66282697396791,8.61395695754137,8.15409795689299,8.43290315086361,7.62826281862405,9.17980128275308,7.97672035365804
"MIF4GD",7.78582396383359,7.77646659592918,6.84939083392638,6.7225733630629,6.9715905361809,7.24769533715165,6.86386309498975,7.06254484685554,7.67503271494011,7.12765336172113,6.93832026789616,7.1208701507288,7.39054691568541,7.22264804315245,9.72817677511199,7.15834521319314,7.32857555463183,8.15770272242053,7.32369178209381,6.78069694645484,7.73200545226802,7.52606938791007,7.84554500087808,7.37652791023771,7.17289038488061,6.6668110196552,7.18081539483934,7.36062820443072,7.35737574676294,7.16996651256476,7.19235545446694,6.60991683955496,7.06978188142117,7.3792395208338,7.3013935961157,7.78774198333018,7.66283491199541,6.57966868130295,7.0793729584463,7.23340688874966,7.42719717070757,7.55984037076776,7.89347093245182,6.73754837044843,6.93214649393717,7.09548051496719,7.14701485877875,6.77526336835684,7.26689756007357,6.83769773901579
"MIIP",8.95632771624034,7.62875620307957,7.29401399479195,7.93118240639137,7.5028938973463,7.05077990756348,7.32706561233483,7.94990016257793,8.12367553026315,8.48067972218148,8.85154836971403,7.16479591978741,8.78991758632094,8.15022836680387,7.51593284138035,8.64910626600447,8.26510981827437,10.4697376624319,7.24832155790592,7.54644007130551,9.14434030379883,8.86176803727323,9.24518647601889,9.98754686702747,10.5646537461139,6.73088305989041,7.23228169098682,7.58531832717904,7.24485575981708,7.34349674329165,7.12065501181419,7.17017636407308,7.08373322800422,7.49430287708841,7.23675524553469,9.62223039900255,8.22447000174055,8.252454584371,9.20289114878649,10.1592201905375,8.35303139922217,7.84673259134911,10.0940411615641,5.73565424401463,7.1217811154437,7.34781782113173,6.88094192593097,6.35091076551274,7.16609026130228,6.8774170732066
"MILR1",5.51953683126306,4.34808852356341,5.18862757414985,6.05736703107807,5.19896614895029,5.80818805221715,5.89002019792777,5.50647470862982,5.60883118858651,6.04882639419997,6.37015293326645,4.97294702635212,7.29030050960104,5.68507491933718,6.99381468282918,7.03108748636279,8.0151493152532,8.11719181675696,6.75100593955817,6.48841203243207,8.4548798325584,7.53785713469019,6.61101139032673,6.8549043180553,7.58063400816841,5.49325394627118,6.05082363448367,6.21802271176886,8.60410186241727,6.38244636038462,6.20808060739454,6.14047344486885,6.3802394674272,6.23532903748833,6.49309574291596,6.8128621166245,5.13222282966823,8.82596655123089,8.0229550432781,6.5180824415665,5.9736165534275,6.15887725214422,6.83687738427537,6.20039611523493,6.72725808107012,6.99613555236374,6.88728549517907,6.29922892073175,6.59620263050747,5.66381869592379
"MINA",7.83169634406506,9.37481714324496,9.14134975956366,8.29425103365285,8.77254454836486,8.7006399563739,8.82425930674069,8.11453547498535,7.01917060567113,8.24610994420265,8.20649386915431,8.81787644054015,8.43662435839136,8.15973614414017,9.10050892454364,7.3029986486148,8.54255520141225,7.21333567329997,8.34838068899086,8.36865719054302,7.80820352727932,8.28184818273317,7.58707800485247,7.43151448902899,7.41983745856964,9.06840685774988,8.40060519309813,7.9575396911289,8.70654161890213,8.67676571286446,8.98736111615524,8.79795847720448,8.5837493870931,8.52599246213072,8.87227501289254,7.32225849419418,8.31459782279314,8.40333357402512,7.88931028755181,7.19263196166918,7.86206191265056,8.23097191161686,7.71976074610708,9.69334878107484,9.25949921735898,9.12988158498971,9.42453493038979,9.41999685360507,9.19900422607204,9.1903004404677
"MINK1",11.349033823774,9.05842406610925,9.9071705170183,10.7084546790828,10.2097767984222,9.74024314910946,10.0381393287849,10.9042514189263,10.3063378700259,10.7858446176873,11.3482385754846,10.3198517887543,11.0215439418434,10.8470603660524,9.81947067247744,11.0737891692347,10.5379251255804,12.0977746847473,9.59896394568068,10.2019766085261,11.3537849203426,10.7348335133789,11.5000935984514,11.9420285226691,12.1365217130411,9.86060616420009,10.2468401566657,10.7381281789955,9.82737469734032,9.87251089051362,9.46350596568181,9.94049163099154,9.4784648262315,9.22083208854012,9.4096707357295,11.6963229568636,10.0780574369268,10.413007600182,11.1559734485455,12.1227586236434,11.1373746419856,10.4907575423944,12.0036969236795,8.24579342466531,9.22599730516144,8.7479631299416,8.32074832114187,8.51943016773337,8.40152084312802,9.31494797924976
"MINOS1",8.46152327789802,9.19818293051246,8.85727316842126,8.46166468243137,8.61837289912353,8.40721012406327,8.74349598661535,8.76104603617692,9.6392743263662,8.59416653759364,8.21614762014337,8.5257749062867,9.83278463873195,8.37906699373788,10.2584474109033,9.54479261546656,10.624874782797,9.17491952286873,8.92040687376874,9.96254686722087,9.1781912720124,9.74671061332375,8.61360291096019,8.5996405367536,8.6750209448249,8.33994139716802,8.39811040183046,8.50740596638437,10.6617909113701,8.85532328453765,8.99570739813321,8.79124886963143,9.01942688111025,9.44228343292299,9.06594820042274,8.43383737892129,8.33934579686228,9.7791341364377,9.47720815914571,8.98317258227116,8.33280574625286,8.54257069431398,7.93947954778919,8.80260445581316,9.366596633374,9.68286936309819,9.17271765651651,9.25547356914699,10.5814076309387,9.0207115284904
"MINOS1-NBL1",7.28976052846408,5.3426414969152,5.8705623670956,6.64925723231961,5.27557736601817,6.51519046293893,5.90489292805037,6.27064401876679,9.49786389841412,5.53104694860028,7.71482195295705,5.69871474461478,8.63543738529592,7.0959519349436,3.10723006930734,8.37654381000792,6.44304416219342,9.6281336821069,6.23799842002646,3.10723006930734,8.73389974267055,9.33276095971159,8.96513666943718,8.76684679398233,9.88910835025122,6.36545059163363,6.32023051567995,6.57343193532229,8.54212064497577,6.52530936369515,5.75843276574487,6.63025817721568,6.53121262938413,5.67918459625088,6.46715972690154,7.62372817552018,6.48122329726244,7.52991434698438,7.64921591160091,9.43914490601485,6.49974986338004,6.55152491101607,7.20507681137414,6.03949199314637,5.02388615709903,6.64838203556466,6.14871139488526,6.32530666468549,6.72037190824845,5.8706783993794
"MINOS1P1",8.20709932429816,9.13248759166185,8.01744255491403,8.09306059874919,7.56703193741633,8.7134704528808,7.57992089882424,7.56440742510943,7.2725862444385,6.75997375596031,7.78790259204099,7.61689222548706,5.07697874468166,8.23061580718176,4.66618296608991,7.48375207066645,6.29953346051587,8.48927004789705,8.28797279128611,4.80301919447343,7.53673320967995,5.36030121771246,8.73272181243072,8.24259702462262,8.26658541199198,8.21191438991069,8.30795416106583,8.50507196029366,3.10723006930734,8.20767276407581,8.26330101355759,7.98284228414354,8.20241714391117,6.88317905670404,7.93871977772162,7.95908448796574,8.67199801416526,5.69478114934054,7.68364074316035,6.67501035297204,7.86609132985287,7.58917463134101,7.62716134813736,8.26385366048298,7.19806739510835,7.7336459724047,7.34396530768201,7.7040118694378,7.23407674336936,7.90963893734322
"MINPP1",6.3764668429967,7.09541343177595,7.54695704709769,7.40694123513433,7.16288631255079,7.55825343954138,7.8711018653174,7.28814616247133,6.09887894106515,7.40218707153736,6.65411830128169,6.93755898829465,7.27871690162586,6.60243654152359,3.10723006930734,5.77936588939377,6.87166193273052,7.63341512085511,7.67953919119804,7.38267720846544,7.18271091121661,6.91568702098217,6.45534440674793,7.25979778379449,5.92543834444932,7.49041854368096,6.99453218301716,6.98400308014442,7.46170928539069,7.8213375016403,7.70202284674548,8.01393596885027,7.9899103954058,8.06658117328448,7.90078203040545,7.06802525100789,6.78317552699168,7.06896027179797,6.58955391867943,6.92009309165371,7.00479552117786,6.94573964303127,7.57561102963048,7.99207297333141,8.45773417698147,8.33211347898702,8.27573057381425,7.62826281862405,8.12619836167563,7.86311524042262
"MIOS",7.84293946299777,10.4409996177772,8.84191628093174,8.27707901637807,8.51478187091742,8.85451328287454,8.84517921344978,9.003062323702,8.25979498000157,8.11818200733874,7.87584670460462,8.39794229213355,8.058240601482,7.69384553834788,9.34136952333484,8.76323718757312,8.5840147505224,7.16101838156076,9.21502936064884,8.99639921037747,7.74498880595947,8.36348792640633,6.80374599964799,6.35766353292838,6.63371387419221,8.96822876568089,8.54064010417806,8.36793854715575,8.61918945501892,9.15291086832846,9.10466647527125,9.1918590956646,9.21993632627223,9.20887425430408,9.19159584260743,5.66723266929843,8.69374678754228,8.09661770080137,8.13284562997106,6.26431044940774,7.71341177747082,8.47244357565229,6.53319618799569,9.83044917215496,9.81824526207991,9.66787873657349,9.70017341913658,9.63231673059963,10.1573552460308,9.37276053987667
"MIPEP",7.43817805321512,7.82662781834814,7.41915277007722,7.60186667920214,7.31445808379896,7.38908985626308,7.61583633878302,7.88435744569137,5.90968780004938,7.71141496500854,7.53346195295635,6.98738648634534,7.65508524145104,7.25264569372226,6.37187587706766,7.57766306492837,7.40011363865075,7.77912876230288,7.7630315250721,7.23030621439064,7.46001993518076,7.59538729565687,7.6597262608102,7.74092317015155,8.25605351283934,7.43131417713419,7.53043569776865,7.84753519439697,7.39300298616674,7.96084820531534,7.79306290287473,7.53472070352398,7.93341483133974,7.52168356896987,7.74174083398315,7.48920966057267,7.25727500346069,7.01621701343289,7.44355313690089,7.57201146349592,7.63526073427222,7.54708285238437,7.05392601395943,7.88874238933633,7.68125725436636,8.05609506245997,7.60796583490852,7.51502306711445,7.94074283391694,7.70500251647366
